account_id,tenant_id,industry,visits,spend,account_age_days,usage_frequency,support_tickets,renewal_days,last_activity_at,converted,opportunity_value,closed_at
acct_01560,tenant_006,finance,11,16726.8,285,74.2,0,328,2025-12-24,1,9885.99,2026-02-26
acct_01561,tenant_007,saas,18,17733.83,694,69.0,0,100,2025-12-16,1,22610.56,2026-01-28
acct_01562,tenant_008,healthcare,7,8530.83,308,52.9,0,145,2026-01-02,1,17234.27,2026-02-16
acct_01563,tenant_009,saas,4,24441.6,392,56.5,3,83,2025-12-17,0,0.0,
acct_01564,tenant_010,manufacturing,6,16302.68,951,33.2,2,239,2025-12-11,0,0.0,
acct_01565,tenant_011,retail,13,20868.23,982,62.6,1,65,2025-12-26,1,32332.67,2026-02-18
acct_01566,tenant_012,healthcare,18,16348.32,740,79.7,0,29,2025-12-09,1,17816.83,2026-01-19
acct_01567,tenant_013,saas,14,13019.28,159,91.2,0,93,2026-01-02,1,14093.5,2026-02-14
acct_01568,tenant_014,healthcare,3,1815.74,425,5.1,1,268,2025-12-25,0,0.0,
acct_01569,tenant_015,finance,21,78216.25,2000,72.3,0,341,2026-01-01,1,58470.84,2026-03-17
acct_01570,tenant_016,saas,26,17112.35,143,100.0,0,49,2025-12-25,1,27737.64,2026-03-31
acct_01571,tenant_017,healthcare,10,7329.02,571,48.6,1,365,2025-12-15,0,0.0,
acct_01572,tenant_018,manufacturing,6,9525.01,361,42.4,3,349,2025-12-16,0,0.0,
acct_01573,tenant_019,healthcare,5,4748.13,90,34.5,6,159,2025-12-20,0,0.0,
acct_01574,tenant_020,saas,3,2439.1,156,38.5,0,273,2025-12-10,0,0.0,
acct_01575,tenant_021,manufacturing,4,8901.68,124,81.5,0,156,2025-12-27,0,0.0,
acct_01576,tenant_022,saas,5,2404.59,166,46.7,3,232,2025-12-16,0,0.0,
acct_01577,tenant_023,healthcare,8,9805.16,239,69.6,1,14,2025-12-17,1,4783.03,2026-03-06
acct_01578,tenant_024,finance,11,47041.59,709,80.9,1,363,2025-12-18,1,60943.41,2026-01-10
acct_01579,tenant_025,saas,7,6156.1,111,42.6,2,112,2025-12-31,0,0.0,
acct_01580,tenant_026,manufacturing,10,4819.77,81,42.1,2,357,2025-12-18,0,0.0,
acct_01581,tenant_027,saas,11,3143.63,380,50.8,2,286,2025-12-26,0,0.0,
acct_01582,tenant_028,manufacturing,11,13629.36,254,68.3,1,3,2025-12-11,0,0.0,
acct_01583,tenant_029,healthcare,9,6898.24,434,39.2,2,17,2026-01-02,0,0.0,
acct_01584,tenant_030,saas,6,5361.84,159,16.4,2,113,2025-12-13,0,0.0,
acct_01585,tenant_031,retail,15,5058.51,234,53.0,1,261,2025-12-20,0,0.0,
acct_01586,tenant_032,saas,9,3947.62,113,38.9,1,67,2025-12-19,1,2682.27,2026-03-20
acct_01587,tenant_033,manufacturing,3,1289.81,282,3.9,0,52,2025-12-22,1,706.65,2026-03-22
acct_01588,tenant_034,retail,7,1539.47,105,14.4,1,198,2026-01-02,0,0.0,
acct_01589,tenant_035,saas,8,4827.86,268,26.3,1,225,2025-12-07,0,0.0,
acct_01590,tenant_036,retail,5,8596.22,1078,46.7,1,249,2025-12-28,0,0.0,
acct_01591,tenant_000,healthcare,17,8758.45,124,62.9,0,271,2025-12-23,1,9442.45,2026-02-01
acct_01592,tenant_001,healthcare,19,7683.13,154,82.3,0,341,2025-12-25,1,6907.29,2026-02-08
acct_01593,tenant_002,saas,5,10744.09,144,43.2,0,245,2025-12-12,1,16508.85,2026-04-03
acct_01594,tenant_003,saas,19,20433.34,206,94.2,1,74,2025-12-22,1,23649.93,2026-01-17
acct_01595,tenant_004,retail,15,24518.45,1227,99.8,1,291,2026-01-04,0,0.0,
acct_01596,tenant_005,saas,5,4131.33,206,26.2,1,147,2025-12-26,0,0.0,
acct_01597,tenant_006,saas,11,13032.73,246,47.4,2,63,2026-01-04,1,20422.33,2026-03-12
acct_01598,tenant_007,finance,10,22747.72,542,57.6,3,17,2025-12-24,0,0.0,
acct_01599,tenant_008,saas,7,3369.64,443,53.1,4,336,2025-12-22,0,0.0,
acct_01600,tenant_009,saas,9,6958.3,311,61.5,1,51,2025-12-28,1,30943.7,2026-02-24
acct_01601,tenant_010,manufacturing,5,2046.24,131,34.3,1,206,2025-12-11,0,0.0,
acct_01602,tenant_011,finance,4,1711.02,245,4.8,3,83,2025-12-07,0,0.0,
acct_01603,tenant_012,finance,4,9423.01,161,34.3,0,137,2025-12-07,0,0.0,
acct_01604,tenant_013,healthcare,1,2102.98,160,16.6,4,171,2025-12-30,0,0.0,
acct_01605,tenant_014,finance,9,8571.49,121,35.9,4,219,2025-12-08,0,0.0,
acct_01606,tenant_015,retail,5,3935.49,426,39.2,1,41,2025-12-14,0,0.0,
acct_01607,tenant_016,retail,13,8596.8,377,41.0,1,275,2025-12-14,0,0.0,
acct_01608,tenant_017,saas,16,16503.24,404,73.8,2,334,2026-01-05,0,0.0,
acct_01609,tenant_018,saas,8,14168.73,235,52.8,0,239,2025-12-15,1,16404.03,2026-02-19
acct_01610,tenant_019,retail,19,14435.1,167,60.3,0,219,2025-12-14,0,0.0,
acct_01611,tenant_020,saas,8,8345.54,546,25.2,2,71,2025-12-15,0,0.0,
acct_01612,tenant_021,manufacturing,5,7679.45,258,37.3,0,272,2026-01-03,0,0.0,
acct_01613,tenant_022,manufacturing,3,1978.51,93,15.4,6,214,2025-12-09,0,0.0,
acct_01614,tenant_023,finance,34,123892.76,175,100.0,0,329,2025-12-29,0,0.0,
acct_01615,tenant_024,saas,23,20527.88,294,83.5,2,336,2025-12-15,1,16645.85,2026-01-19
acct_01616,tenant_025,manufacturing,9,13750.08,1222,46.8,0,318,2025-12-22,0,0.0,
acct_01617,tenant_026,retail,10,5337.39,154,48.4,2,354,2025-12-07,0,0.0,
acct_01618,tenant_027,manufacturing,6,4278.92,238,28.5,0,67,2025-12-09,0,0.0,
acct_01619,tenant_028,finance,6,2917.72,210,10.8,3,10,2025-12-22,0,0.0,
acct_01620,tenant_029,retail,8,1906.72,372,46.5,0,54,2026-01-03,0,0.0,
acct_01621,tenant_030,saas,10,7727.97,252,62.9,0,310,2025-12-14,1,6923.52,2026-01-18
acct_01622,tenant_031,saas,4,7582.57,656,13.2,2,280,2025-12-28,1,2538.43,2026-03-28
acct_01623,tenant_032,manufacturing,7,8747.34,138,53.3,7,305,2025-12-17,0,0.0,
acct_01624,tenant_033,saas,8,40685.92,1183,71.3,0,105,2025-12-21,1,37501.86,2026-03-03
acct_01625,tenant_034,finance,10,15196.34,407,50.3,1,56,2025-12-14,0,0.0,
acct_01626,tenant_035,manufacturing,2,2714.58,382,39.5,2,324,2025-12-15,0,0.0,
acct_01627,tenant_036,finance,8,6073.49,316,68.4,2,240,2025-12-29,0,0.0,
acct_01628,tenant_000,healthcare,13,29430.4,316,78.5,1,36,2025-12-27,1,50932.25,2026-03-18
acct_01629,tenant_001,saas,7,10212.95,493,49.6,0,72,2025-12-11,1,15151.98,2026-01-13
acct_01630,tenant_002,manufacturing,4,2078.48,406,21.8,1,71,2026-01-01,0,0.0,
acct_01631,tenant_003,manufacturing,8,4818.76,214,44.2,0,64,2025-12-08,0,0.0,
acct_01632,tenant_004,saas,15,4861.28,331,54.8,1,316,2026-01-04,1,1993.13,2026-01-24
acct_01633,tenant_005,healthcare,12,52933.86,372,87.3,0,40,2025-12-26,0,0.0,
acct_01634,tenant_006,manufacturing,12,11915.97,341,65.9,0,178,2025-12-10,1,27515.03,2026-03-10
acct_01635,tenant_007,healthcare,6,1546.32,135,16.6,3,10,2025-12-19,0,0.0,
acct_01636,tenant_008,saas,3,2187.99,301,24.7,0,316,2026-01-01,0,0.0,
acct_01637,tenant_009,finance,3,1142.83,111,0.0,2,202,2025-12-22,0,0.0,
acct_01638,tenant_010,healthcare,9,3684.45,676,46.8,2,134,2025-12-16,0,0.0,
acct_01639,tenant_011,healthcare,2,5234.18,267,50.3,0,214,2025-12-08,0,0.0,
acct_01640,tenant_012,manufacturing,7,5905.97,414,26.2,3,66,2025-12-26,0,0.0,
acct_01641,tenant_013,healthcare,6,5165.15,268,37.8,3,26,2025-12-30,0,0.0,
acct_01642,tenant_014,finance,3,21039.08,660,54.7,1,1,2025-12-09,1,23132.86,2026-02-20
acct_01643,tenant_015,saas,7,4206.31,270,5.1,5,339,2025-12-15,0,0.0,
acct_01644,tenant_016,finance,4,6813.52,268,50.6,2,52,2025-12-17,0,0.0,
acct_01645,tenant_017,healthcare,4,10105.17,388,45.0,5,196,2025-12-09,0,0.0,
acct_01646,tenant_018,manufacturing,1,1645.5,573,0.0,3,61,2026-01-04,0,0.0,
acct_01647,tenant_019,manufacturing,26,11400.71,298,100.0,1,359,2025-12-10,0,0.0,
acct_01648,tenant_020,retail,15,9749.07,302,70.5,1,274,2025-12-13,1,10649.32,2026-01-06
acct_01649,tenant_021,finance,15,38319.07,279,73.5,0,271,2025-12-23,1,68913.36,2026-03-23
acct_01650,tenant_022,manufacturing,16,25309.31,357,66.4,1,15,2025-12-19,0,0.0,
acct_01651,tenant_023,saas,5,2330.31,40,61.4,2,159,2026-01-01,1,1354.61,2026-03-26
acct_01652,tenant_024,retail,9,4151.05,214,42.9,0,119,2025-12-18,0,0.0,
acct_01653,tenant_025,manufacturing,15,15998.89,317,85.6,0,300,2025-12-17,0,0.0,
acct_01654,tenant_026,healthcare,7,13195.8,1152,19.0,4,314,2025-12-14,0,0.0,
acct_01655,tenant_027,saas,8,9910.78,133,63.7,2,260,2025-12-17,0,0.0,
acct_01656,tenant_028,saas,6,7413.32,230,44.0,2,250,2025-12-30,0,0.0,
acct_01657,tenant_029,saas,10,37818.71,788,39.0,4,96,2025-12-26,0,0.0,
acct_01658,tenant_030,saas,3,7040.55,118,36.9,1,292,2025-12-23,0,0.0,
acct_01659,tenant_031,healthcare,3,1691.35,424,6.0,2,140,2025-12-28,0,0.0,
acct_01660,tenant_032,manufacturing,15,5207.66,637,42.1,0,231,2026-01-04,0,0.0,
acct_01661,tenant_033,finance,2,8224.23,597,3.2,3,349,2025-12-11,0,0.0,
acct_01662,tenant_034,manufacturing,5,4035.93,1199,55.5,0,153,2026-01-04,0,0.0,
acct_01663,tenant_035,finance,7,8773.67,366,47.8,0,315,2026-01-02,1,14717.92,2026-02-02
acct_01664,tenant_036,healthcare,3,6757.8,251,31.7,1,272,2025-12-30,0,0.0,
acct_01665,tenant_000,finance,3,5564.11,164,45.8,4,125,2025-12-12,0,0.0,
acct_01666,tenant_001,manufacturing,6,3598.25,132,31.9,2,148,2025-12-24,0,0.0,
acct_01667,tenant_002,saas,4,10700.88,890,25.2,2,48,2025-12-27,0,0.0,
acct_01668,tenant_003,manufacturing,8,6958.66,244,68.3,3,96,2025-12-24,0,0.0,
acct_01669,tenant_004,healthcare,8,5250.49,403,30.3,0,119,2025-12-12,0,0.0,
acct_01670,tenant_005,finance,14,32397.21,246,75.7,1,257,2025-12-20,1,22577.65,2026-03-23
acct_01671,tenant_006,healthcare,9,9237.44,229,43.6,1,135,2025-12-22,0,0.0,
acct_01672,tenant_007,manufacturing,4,2199.76,809,40.3,3,31,2026-01-05,0,0.0,
acct_01673,tenant_008,retail,15,5281.21,1126,60.6,1,39,2025-12-13,0,0.0,
acct_01674,tenant_009,healthcare,9,9118.18,231,35.1,0,115,2025-12-28,0,0.0,
acct_01675,tenant_010,saas,3,15349.16,155,48.2,4,186,2025-12-18,0,0.0,
acct_01676,tenant_011,saas,8,18416.44,483,70.2,0,8,2025-12-29,1,12130.01,2026-02-19
acct_01677,tenant_012,finance,4,6846.06,122,23.8,0,95,2025-12-11,0,0.0,
acct_01678,tenant_013,saas,3,2663.31,245,15.2,1,83,2025-12-26,0,0.0,
acct_01679,tenant_014,healthcare,16,5682.73,214,46.3,1,99,2026-01-02,1,5034.57,2026-02-15
acct_01680,tenant_015,saas,7,2013.95,94,38.2,1,74,2025-12-30,0,0.0,
acct_01681,tenant_016,saas,11,8083.22,485,74.9,0,363,2025-12-11,0,0.0,
acct_01682,tenant_017,healthcare,6,9420.21,1654,22.5,5,205,2025-12-23,0,0.0,
acct_01683,tenant_018,manufacturing,13,8457.77,159,66.9,0,100,2025-12-17,0,0.0,
acct_01684,tenant_019,healthcare,9,9140.26,108,76.0,1,296,2025-12-28,0,0.0,
acct_01685,tenant_020,finance,25,39518.38,159,88.1,0,301,2025-12-10,1,27331.75,2026-03-21
acct_01686,tenant_021,healthcare,10,11813.61,624,71.2,0,195,2025-12-30,1,9492.18,2026-01-24
acct_01687,tenant_022,manufacturing,4,5376.0,452,41.8,1,64,2025-12-17,0,0.0,
acct_01688,tenant_023,finance,10,11133.2,203,60.9,1,245,2025-12-25,0,0.0,
acct_01689,tenant_024,saas,12,3541.54,257,62.8,1,244,2025-12-08,1,7540.55,2026-01-20
acct_01690,tenant_025,healthcare,12,7467.34,552,52.0,1,7,2025-12-27,1,10245.76,2026-03-04
acct_01691,tenant_026,healthcare,14,4557.55,101,58.0,3,113,2025-12-17,0,0.0,
acct_01692,tenant_027,finance,11,4211.19,588,23.7,0,195,2026-01-03,0,0.0,
acct_01693,tenant_028,healthcare,10,5297.83,71,50.5,0,28,2025-12-17,0,0.0,
acct_01694,tenant_029,healthcare,21,7554.9,254,90.6,1,317,2025-12-15,0,0.0,
acct_01695,tenant_030,finance,7,3824.46,277,40.7,2,66,2025-12-07,0,0.0,
acct_01696,tenant_031,finance,6,17326.91,420,47.5,1,94,2025-12-17,0,0.0,
acct_01697,tenant_032,manufacturing,13,10298.59,660,63.5,2,56,2025-12-29,1,8219.22,2026-01-15
acct_01698,tenant_033,healthcare,10,21562.28,178,66.0,0,43,2025-12-08,1,59507.49,2026-01-11
acct_01699,tenant_034,finance,14,23454.58,229,100.0,2,202,2025-12-14,1,14365.31,2026-01-06
acct_01700,tenant_035,saas,12,49914.78,1502,85.7,1,299,2025-12-24,0,0.0,
acct_01701,tenant_036,retail,3,1102.89,467,13.8,1,70,2025-12-16,0,0.0,
acct_01702,tenant_000,saas,5,4435.72,378,15.1,0,231,2025-12-11,0,0.0,
acct_01703,tenant_001,retail,11,21758.84,219,74.8,1,248,2025-12-29,0,0.0,
acct_01704,tenant_002,retail,9,5426.74,848,49.4,0,350,2025-12-09,0,0.0,
acct_01705,tenant_003,retail,4,1071.36,386,0.0,1,195,2025-12-26,0,0.0,
acct_01706,tenant_004,retail,4,5727.17,695,50.7,0,27,2025-12-17,0,0.0,
acct_01707,tenant_005,healthcare,5,913.59,112,3.0,2,360,2025-12-25,0,0.0,
acct_01708,tenant_006,saas,9,2356.84,113,61.3,0,30,2025-12-26,1,3433.68,2026-02-07
acct_01709,tenant_007,manufacturing,18,10402.36,149,97.2,1,337,2025-12-18,1,11152.17,2026-02-11
acct_01710,tenant_008,saas,3,1225.16,312,0.0,3,195,2025-12-29,0,0.0,
acct_01711,tenant_009,manufacturing,8,4716.13,335,63.1,1,344,2025-12-25,0,0.0,
acct_01712,tenant_010,finance,13,34578.64,223,100.0,1,3,2025-12-09,1,41473.15,2026-02-16
acct_01713,tenant_011,healthcare,15,34791.07,1041,62.8,0,314,2026-01-02,0,0.0,
acct_01714,tenant_012,healthcare,7,5750.15,219,47.6,4,195,2025-12-21,0,0.0,
acct_01715,tenant_013,manufacturing,3,10425.41,454,46.6,1,239,2025-12-20,0,0.0,
acct_01716,tenant_014,finance,9,11156.24,54,51.9,1,287,2026-01-03,0,0.0,
acct_01717,tenant_015,saas,6,3794.39,256,21.1,5,318,2025-12-11,0,0.0,
acct_01718,tenant_016,retail,7,12245.33,701,57.1,2,101,2025-12-26,0,0.0,
acct_01719,tenant_017,finance,12,7484.52,667,63.9,5,2,2025-12-25,1,10084.63,2026-01-21
acct_01720,tenant_018,healthcare,4,6913.58,371,41.8,3,71,2025-12-19,0,0.0,
acct_01721,tenant_019,finance,7,13382.41,484,49.8,2,295,2025-12-13,0,0.0,
acct_01722,tenant_020,manufacturing,11,15961.46,607,58.3,0,83,2025-12-28,1,6646.84,2026-02-25
acct_01723,tenant_021,healthcare,13,7445.57,571,53.2,1,95,2026-01-02,0,0.0,
acct_01724,tenant_022,finance,7,6453.7,2000,40.8,0,343,2025-12-07,0,0.0,
acct_01725,tenant_023,healthcare,3,14380.04,1058,27.7,1,226,2025-12-16,0,0.0,
acct_01726,tenant_024,retail,11,10444.8,898,25.7,1,315,2026-01-04,1,14693.71,2026-01-12
acct_01727,tenant_025,healthcare,6,7860.24,384,34.7,2,187,2025-12-31,0,0.0,
acct_01728,tenant_026,manufacturing,14,3284.06,168,69.7,1,268,2025-12-26,0,0.0,
acct_01729,tenant_027,manufacturing,14,40142.21,550,93.6,0,152,2026-01-05,1,55251.83,2026-03-24
acct_01730,tenant_028,saas,9,4792.05,263,46.6,1,157,2025-12-29,1,7327.26,2026-01-27
acct_01731,tenant_029,retail,7,7579.17,588,52.2,1,134,2025-12-08,0,0.0,
acct_01732,tenant_030,retail,4,5592.03,1416,37.7,1,146,2026-01-02,0,0.0,
acct_01733,tenant_031,finance,23,53836.01,193,89.1,0,40,2025-12-17,1,69565.8,2026-01-23
acct_01734,tenant_032,retail,7,11733.09,1055,66.2,0,73,2025-12-19,1,18239.06,2026-01-10
acct_01735,tenant_033,retail,6,28172.82,441,93.8,2,239,2025-12-13,1,30784.38,2026-01-23
acct_01736,tenant_034,saas,9,1926.82,241,40.6,2,255,2025-12-20,0,0.0,
acct_01737,tenant_035,manufacturing,10,15487.87,350,72.9,0,335,2025-12-13,0,0.0,
acct_01738,tenant_036,retail,5,2860.02,148,45.3,0,249,2025-12-19,0,0.0,
acct_01739,tenant_000,finance,19,11958.78,362,65.7,3,325,2025-12-10,0,0.0,
acct_01740,tenant_001,manufacturing,9,3010.66,204,55.8,1,205,2025-12-12,0,0.0,
acct_01741,tenant_002,saas,3,13347.31,305,46.1,2,141,2025-12-23,0,0.0,
acct_01742,tenant_003,finance,12,5939.17,152,55.3,0,89,2025-12-22,1,7205.19,2026-03-28
acct_01743,tenant_004,healthcare,3,5382.32,1664,4.8,3,217,2025-12-16,0,0.0,
acct_01744,tenant_005,saas,5,8488.42,507,25.4,1,321,2025-12-21,0,0.0,
acct_01745,tenant_006,saas,7,2709.36,285,50.4,4,147,2025-12-22,0,0.0,
acct_01746,tenant_007,retail,7,6323.09,184,46.5,0,313,2025-12-27,0,0.0,
acct_01747,tenant_008,healthcare,6,10227.02,463,36.9,1,104,2025-12-08,0,0.0,
acct_01748,tenant_009,manufacturing,5,4429.55,233,29.5,1,160,2025-12-30,0,0.0,
acct_01749,tenant_010,healthcare,6,4667.1,235,40.3,1,214,2025-12-16,0,0.0,
acct_01750,tenant_011,healthcare,12,119507.43,950,77.3,0,250,2025-12-19,1,190616.05,2026-02-07
acct_01751,tenant_012,healthcare,9,3417.72,139,52.4,3,343,2025-12-26,0,0.0,
acct_01752,tenant_013,manufacturing,21,15085.71,382,100.0,0,311,2025-12-10,1,18744.88,2026-03-13
acct_01753,tenant_014,saas,3,12078.18,991,47.0,0,88,2025-12-16,0,0.0,
acct_01754,tenant_015,finance,16,20743.09,494,63.0,1,212,2025-12-26,1,17339.1,2026-01-17
acct_01755,tenant_016,healthcare,5,4429.75,88,55.6,0,167,2025-12-28,0,0.0,
acct_01756,tenant_017,healthcare,7,20131.36,565,56.6,2,235,2025-12-27,0,0.0,
acct_01757,tenant_018,manufacturing,6,9055.53,183,43.2,4,211,2026-01-03,0,0.0,
acct_01758,tenant_019,saas,4,7170.23,222,51.7,0,136,2025-12-10,0,0.0,
acct_01759,tenant_020,retail,4,8008.11,1281,49.4,2,84,2025-12-31,0,0.0,
acct_01760,tenant_021,finance,2,881.79,47,32.6,2,296,2025-12-22,0,0.0,
acct_01761,tenant_022,healthcare,7,9325.06,198,41.8,1,331,2026-01-04,0,0.0,
acct_01762,tenant_023,retail,6,2848.83,303,59.5,1,132,2025-12-27,0,0.0,
acct_01763,tenant_024,finance,28,68123.94,157,93.3,0,83,2025-12-25,1,62614.38,2026-02-20
acct_01764,tenant_025,healthcare,4,1457.35,312,25.8,4,50,2025-12-18,0,0.0,
acct_01765,tenant_026,manufacturing,5,4884.5,402,20.7,1,365,2025-12-27,0,0.0,
acct_01766,tenant_027,finance,20,11463.47,338,67.1,1,320,2025-12-13,0,0.0,
acct_01767,tenant_028,finance,22,54568.9,292,78.3,1,132,2025-12-20,1,119476.07,2026-03-06
acct_01768,tenant_029,finance,3,6457.33,649,45.5,0,313,2025-12-22,1,3133.87,2026-03-22
acct_01769,tenant_030,saas,14,47734.88,325,60.3,1,53,2025-12-15,1,65328.78,2026-02-03
acct_01770,tenant_031,saas,7,7285.93,339,37.9,2,248,2025-12-16,1,13446.63,2026-03-16
acct_01771,tenant_032,finance,3,11005.85,367,31.5,1,20,2025-12-08,0,0.0,
acct_01772,tenant_033,retail,2,1349.07,363,19.7,1,275,2026-01-04,0,0.0,
acct_01773,tenant_034,manufacturing,16,13285.58,256,74.6,0,20,2025-12-21,1,24761.52,2026-01-27
acct_01774,tenant_035,healthcare,15,11283.43,412,50.5,0,71,2025-12-16,0,0.0,
acct_01775,tenant_036,finance,21,18578.77,143,70.7,1,22,2025-12-30,1,54573.74,2026-01-30
acct_01776,tenant_000,saas,6,1419.23,44,19.8,3,93,2025-12-26,0,0.0,
acct_01777,tenant_001,finance,1,1795.22,212,11.6,1,110,2025-12-30,0,0.0,
acct_01778,tenant_002,healthcare,9,4120.72,586,37.8,1,249,2025-12-27,0,0.0,
acct_01779,tenant_003,retail,5,3527.65,194,17.4,1,312,2026-01-04,0,0.0,
acct_01780,tenant_004,retail,23,7113.12,209,91.3,0,258,2025-12-12,0,0.0,
acct_01781,tenant_005,finance,11,23408.37,342,54.5,4,40,2025-12-20,0,0.0,
acct_01782,tenant_006,manufacturing,13,1509.06,109,35.6,2,22,2025-12-23,0,0.0,
acct_01783,tenant_007,saas,8,7081.1,166,27.8,2,299,2025-12-12,0,0.0,
acct_01784,tenant_008,saas,16,18402.4,467,61.6,2,83,2025-12-08,1,43843.58,2026-01-26
acct_01785,tenant_009,retail,19,20978.11,426,100.0,2,159,2025-12-15,1,32724.59,2026-03-15
acct_01786,tenant_010,retail,3,1024.68,198,8.1,4,164,2025-12-26,0,0.0,
acct_01787,tenant_011,saas,4,4518.51,192,63.7,0,87,2025-12-19,1,2996.4,2026-03-30
acct_01788,tenant_012,manufacturing,4,3503.67,294,28.9,2,216,2025-12-09,0,0.0,
acct_01789,tenant_013,manufacturing,19,14612.26,475,80.7,0,173,2025-12-07,0,0.0,
acct_01790,tenant_014,healthcare,7,4063.4,271,53.8,0,39,2025-12-24,0,0.0,
acct_01791,tenant_015,manufacturing,4,4085.19,222,26.7,1,173,2025-12-16,0,0.0,
acct_01792,tenant_016,saas,3,3820.7,95,34.5,0,132,2025-12-21,0,0.0,
acct_01793,tenant_017,saas,2,1659.8,135,41.3,2,183,2025-12-14,0,0.0,
acct_01794,tenant_018,saas,6,6705.46,374,49.6,1,78,2025-12-24,1,8140.72,2026-02-05
acct_01795,tenant_019,saas,3,10718.19,521,53.2,0,179,2025-12-08,0,0.0,
acct_01796,tenant_020,retail,9,6410.82,576,52.9,0,47,2025-12-20,0,0.0,
acct_01797,tenant_021,finance,14,10182.18,118,61.3,1,276,2025-12-19,1,7459.58,2026-03-31
acct_01798,tenant_022,saas,4,2759.19,57,47.1,0,205,2025-12-29,1,4174.1,2026-01-06
acct_01799,tenant_023,finance,10,27263.26,791,83.0,0,161,2026-01-04,1,24498.5,2026-02-15
acct_01800,tenant_024,saas,19,15316.92,234,71.4,0,237,2025-12-24,1,30375.73,2026-01-22
acct_01801,tenant_025,finance,24,30914.54,338,82.9,0,292,2025-12-29,1,49449.83,2026-01-19
acct_01802,tenant_026,healthcare,9,10261.25,431,41.1,1,48,2025-12-24,0,0.0,
acct_01803,tenant_027,saas,6,4572.82,339,47.1,0,329,2025-12-08,0,0.0,
acct_01804,tenant_028,saas,7,1826.58,207,43.7,1,31,2025-12-12,0,0.0,
acct_01805,tenant_029,manufacturing,8,34916.42,640,78.7,0,51,2025-12-10,0,0.0,
acct_01806,tenant_030,retail,3,5162.61,101,71.2,1,271,2026-01-02,0,0.0,
acct_01807,tenant_031,retail,13,13041.43,193,63.2,1,6,2025-12-08,0,0.0,
acct_01808,tenant_032,finance,30,18287.04,206,100.0,0,320,2025-12-14,1,8709.09,2026-01-28
acct_01809,tenant_033,healthcare,12,4431.62,396,50.4,0,345,2025-12-15,0,0.0,
acct_01810,tenant_034,saas,10,39596.78,429,92.1,0,305,2025-12-24,1,46361.35,2026-03-22
acct_01811,tenant_035,healthcare,8,11840.45,907,52.8,0,258,2025-12-26,0,0.0,
acct_01812,tenant_036,saas,12,13033.57,245,67.8,0,356,2025-12-17,0,0.0,
acct_01813,tenant_000,healthcare,3,2329.95,200,8.4,1,234,2025-12-26,0,0.0,
acct_01814,tenant_001,manufacturing,6,3178.48,446,32.1,0,157,2025-12-28,0,0.0,
acct_01815,tenant_002,retail,7,4400.21,360,51.1,0,344,2025-12-11,0,0.0,
acct_01816,tenant_003,manufacturing,10,8775.8,323,41.1,0,131,2025-12-15,1,10345.27,2026-03-06
acct_01817,tenant_004,manufacturing,3,6177.44,945,22.3,1,186,2025-12-18,0,0.0,
acct_01818,tenant_005,saas,14,20534.37,811,84.5,1,42,2025-12-11,1,22676.4,2026-01-22
acct_01819,tenant_006,retail,32,18939.04,245,97.5,1,77,2026-01-02,1,12857.43,2026-02-26
acct_01820,tenant_007,retail,7,5700.09,766,62.4,0,314,2025-12-30,1,5880.92,2026-01-19
acct_01821,tenant_008,healthcare,7,4857.63,240,56.3,0,185,2025-12-12,1,5156.08,2026-04-01
acct_01822,tenant_009,retail,15,7541.6,270,74.4,0,289,2025-12-12,0,0.0,
acct_01823,tenant_010,manufacturing,4,7834.5,1850,44.6,1,149,2025-12-22,0,0.0,
acct_01824,tenant_011,retail,24,6652.94,393,85.1,0,354,2025-12-27,1,8290.4,2026-03-06
acct_01825,tenant_012,manufacturing,13,12502.61,332,74.8,1,56,2026-01-02,1,14236.81,2026-01-06
acct_01826,tenant_013,retail,3,2304.1,527,13.8,2,125,2025-12-25,0,0.0,
acct_01827,tenant_014,manufacturing,7,5778.59,431,13.3,3,300,2025-12-07,0,0.0,
acct_01828,tenant_015,finance,8,5619.35,183,52.4,0,13,2025-12-25,1,7556.74,2026-02-14
acct_01829,tenant_016,healthcare,11,3976.96,207,51.9,3,6,2026-01-02,0,0.0,
acct_01830,tenant_017,finance,4,3018.83,58,39.3,1,362,2026-01-05,0,0.0,
acct_01831,tenant_018,saas,7,12326.9,220,51.4,3,269,2025-12-25,0,0.0,
acct_01832,tenant_019,retail,8,3475.42,529,33.9,3,213,2025-12-12,0,0.0,
acct_01833,tenant_020,healthcare,7,7696.43,84,56.6,1,237,2025-12-09,0,0.0,
acct_01834,tenant_021,finance,7,37842.29,570,60.5,0,10,2026-01-02,0,0.0,
acct_01835,tenant_022,manufacturing,20,11241.77,326,89.1,1,363,2025-12-16,1,14018.82,2026-03-03
acct_01836,tenant_023,saas,14,3169.27,174,37.7,0,238,2025-12-31,0,0.0,
acct_01837,tenant_024,saas,25,12644.9,451,100.0,2,192,2026-01-05,1,8928.2,2026-03-16
acct_01838,tenant_025,saas,10,9125.8,168,70.3,1,325,2025-12-10,1,9869.53,2026-02-24
acct_01839,tenant_026,healthcare,8,7328.61,201,51.0,0,278,2025-12-23,1,6129.12,2026-01-15
acct_01840,tenant_027,saas,18,45163.72,606,82.4,1,134,2025-12-21,1,31836.37,2026-03-09
acct_01841,tenant_028,saas,5,8040.6,236,31.5,0,319,2025-12-09,0,0.0,
acct_01842,tenant_029,healthcare,7,10479.14,404,56.2,1,241,2025-12-24,0,0.0,
